decision,notes,tag,story_id,story_url,hebrew_extract,why_suggested,edition,confidence
confirm,,practice:reception_of_hasidim,Shivhei-Habesht_0060,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0060,"שמעתי מהרב דקהלתנו מעשה באם של האחים ר׳ יוסף ור׳ יצחק הנ""ל שהי׳ דירתם בק""ק שאטאנאב ושמה דיא פרומע ריבעלע פ""א נסע הבעש״ט לק""ק הנ""ל…",The story explicitly describes the Besht arriving in a town and being greeted by prominent men (להקביל פניו) as well as receiving a woman petitioner seeking charity and intercessory prayer.,Shivhei-Habesht,high
confirm,,practice:reception_of_hasidim,Sipurei-Zadikim_0004,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0004,ויאמר לה בעלה ומאין אתה מכיר אותו אז ענתה לו שוטה וכי אתה סובר .כי כאשר שלחת לי את השדכן הייתי כמשוגעת ושמעתי אליו אנכי אספר לך…,"The story begins with a petitioner (an avrech) repeatedly asking the Rabbi to be accepted into his inner circle, which leads to the Rabbi receiving him and his advocates to set conditions for his acceptance.",Sipurei-Zadikim,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0170,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0170,ויתפלאו האנשים מאוד על דבריה ויחקרו אותה ממנהגיו שהי' נוהג מכבר ולא מצאו מצאן בהם שמץ טוב וקדושה אולם מגודל אמונתם ברבם המתינו שם…,"The story begins with people coming to the Tzaddik (Rabbi Baruch of Medzhybizh) as petitioners to ask for his intervention during a plague, which depicts the practice of receiving Hasidim.",Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0217,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0217,אך במסתרים הסתיר עצמו בהחבא עת התגנב רגעים אחדים מעיניהם וערער בודד הלך לו לגלול אבן המעצור מעיניו וירטוב כל עשב כל ציר כל רגבי…,The story explicitly describes both a Jewish leaseholder and a non-Jewish nobleman traveling to the Tzaddik's house to seek his counsel and intervention.,Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0140,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0140,"ומ הרב דק""ק דראזינץ שהיה אב""ד בק""ק פאוולויץ שמעתי המעשה איך נתקרב הרב המגיד הגדול ל הבעש""ט המגיד צם ז׳ או ח' פעמים משבת לשבת…",The story depicts the Maggid of Mezritch traveling to the Besht as a petitioner for healing and subsequently being received for private study and at the Besht's public table.,Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Peer-MiKdoshim_0006,https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0006,ויקרב האדון אל האיש האומלל הזה ויתירהו מהר וישאלהו מה המעשה הזאת הוא מחרדת ששונו נאלם דומי' ואשתקיל מלולי׳ רגעים אחדים ואחרי שב…,The story explicitly describes both a disciple (Rabbi David Purkes) and a merchant petitioner entering the Besht's inner room to receive guidance and a blessing.,PeerMikdoshim,high
confirm,,practice:reception_of_hasidim,Shivhei-Habesht_0005B,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0005B,"פ""א בא לעיר והית' שם אש' אחת משוגעת והיתה מגלה לכל א""וא תועבותיו וטובותיו וכשבא לעיר הבעש״ט זלה""ה ביקש ר׳ גרשין ה""ל מהרב החסיד…","The text describes the Baal Shem Tov's revelation at age 36, after which he begins receiving petitioners and healing people, specifically noting that 'they traveled to him from all places'.",Shivhei-Habesht,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0126,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126,ויקרב האדון אל האיש הא ומלל הזה ויתירהו מהר וישאלהו מה המעשה הזאת והוא מחרדת ששונו נאלם דומי' ואשתקיל מלולי׳ רגעים אחדים ואחרי שב…,The story explicitly describes the Besht receiving both a disciple (R. David Purkes) and a wealthy petitioner in his inner room to address their needs.,Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0050,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0050,"שמעתי מהרב דקהלתנו מעשה באם של האחים ר׳ יוסף ור׳ יצחק הנ""ל שהיה דירתם בק""ק סאטאנאב ושמה דיא פרומע ריבעלע פ״א נסע הבעש״ט לק""ק הנ""ל…",The story explicitly describes the Baal Shem Tov arriving in a town where people come to greet him (להקביל פניו) and a woman visits him as a petitioner for charity and medical intercession.,Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Shivhei-Habesht_0034,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0034,"שמעתי מהרב דק""ק דראזניץ שהיה אב""ד בק""ק פאוולויץ המעשה איך נתקרב הרב המגיד הגדול ל הבעש״ט המגיד צום ז' או ח' פעמים משבת לשבת…","The story describes the Maggid of Mezritch's arrival to the Besht, the Besht's reception and hosting of him (providing lodging and funds), and a private mystical audience at midnight.",Shivhei-Habesht,high
confirm,,practice:reception_of_hasidim,Khal-Hasidim_0111,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0111,"פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה…",The story depicts the Besht summoning a man to his lodging for a private audience to confront him about his sins and provide a path for repentance.,Khal-Hasidim,high
confirm,,practice:reception_of_hasidim,Shivhei-Habesht_0197,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0197,מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר…,The story explicitly describes the protagonist entering the Besht's room where many people were gathered for a public reception (קבלת קהל).,Shivhei-Habesht,high
confirm,,practice:reception_of_hasidim,Peer-MiKdoshim_0015,https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0015,וברבות הימים אמר לו אחד מאוהביו אולי חטאת את נפשך בהיהודי הזה אשר גרשתו ואשתו התקצפה על כל אחד אשר השמיע לאזניו כדברים אלה והוא…,The story explicitly describes both the Jewish tenant and the nobleman traveling to the Tzaddik's house to seek his counsel and intervention.,PeerMikdoshim,high
confirm,,practice:reception_of_hasidim,Shivhei-Habesht_0207,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0207,ואח״כ בעת הסעודה צוה להמשרת שיתן דבש בצלוחית גדולה ונתן בקטנה אמר אין שלטון ביום המות אפי' הגבאי אינו ציית אותי ואח״כ אמר ע״כ…,"The text explicitly mentions that 'all the people of the city came to receive his face' (באו כל אנשי העיר לקבל פניו) on the holiday, which is a clear instance of public reception.",Shivhei-Habesht,high
confirm,,practice:reception_of_hasidim,Khal-Kdoshim_0006,https://www.hasidic-stories.org/Story/Khal-Kdoshim/Khal-Kdoshim_0006,ולא הוסיף ר׳ קאפיל לסרב עוד נגדו וירם ידו בכל כחו ויושיטה אשר יתראה להפחיד את החולה המסוכן ר׳ לייזר ואח״כ אמר הצדיק אל ה' ר׳…,"The story explicitly describes hasidim gathering at the tzaddik's court for Purim, petitioning him on behalf of a sick person, and the tzaddik receiving the patient in his presence.",Khal-Kdoshim,high
confirm,,practice:asceticism_fasting,Khal-Hasidim_0002,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002,ויהי אח״כ ויאמר בן הרב לחותנו הנה אני רוצה כעת פרישות יתירה אם אפשר להשיג חוץ לעיר איזה בית לבד ואשב שם על התורה ועל העבודה ויעש…,The story explicitly describes the Besht and Rabbi Adam's son engaging in multi-day fasts (הפסקה משבת לשבת) and living in ascetic isolation with minimal food.,Khal-Hasidim,high
confirm,,practice:asceticism_fasting,Shivhei-Habesht_0005B,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0005B,גם הי' מעש׳ שהיו צריכין לגש' מאד והיו הנכרי' מוציאי' פסיליה׳ סביב הכפר כידוע נמוסם ולא ירד הגשם פ״א אמר הבעש״ט להמוכסן תשלח…,"The text explicitly describes the Besht's early life of isolation in a mountain cave and extreme fasting, specifically eating only once a week for several years.",Shivhei-Habesht,high
confirm,,practice:asceticism_fasting,Khal-Hasidim_0009,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0009,"גם היה מעשה שהיו צריכין לגשם מאד והיו העכו""ם מוציאים פסיליהם סביב הכפר כידוע נמוסם ולא ירד הגשם פ""א אמר הבעש״ט להמוכסן תשלח…","The text explicitly describes the Baal Shem Tov practicing extreme fasting (eating only once a week for years), seclusion, and physical rigors like using the mikveh in freezing winter temperatures.",Khal-Hasidim,high
confirm,,practice:asceticism_fasting,Khal-Kdoshim_0011,https://www.hasidic-stories.org/Story/Khal-Kdoshim/Khal-Kdoshim_0011,"ומיום שעמד על דעתו אחר שנעשה בן י""ב שנים לא אמר שום תפלה או ברכת המזון או ברכה או בקריאתו בתורה ובנביאים ובכתובים שלא היה מכוין…","The text explicitly describes the protagonist's lifelong fasting and self-mortification (sigufim) as penance, noting that his teeth became blackened from these fasts.",Khal-Kdoshim,high
confirm,,practice:asceticism_fasting,Shivhei-Habesht_0043,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0043,ויאמר להם רבותי שבו וישבו סביב השולחן ויאמר להם הנה זוגתי תי' יש לה תרעומות עלי על כמ׳ דברים שנהגתי בפרישות יתירה והדין עמה ואני…,"The story explicitly mentions that the wife had complaints against Rabbi Avraham for his conduct of 'extreme asceticism' (פרישות יתירה), for which he asks her forgiveness in a dream.",Shivhei-Habesht,high
confirm,,practice:asceticism_fasting,Khal-Hasidim_0143,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0143,והיא במר נפשה ישבה נעצבה על מטה כבודה עם אשת הבעה״ב ותתנמנם ותחלום והנה טרקלין גדולים נאים ומהודרי׳ ותפתח ותפתת פתח א׳ ויבא בעלה…,"The text explicitly mentions that the protagonist (Rabbi Abraham) practiced 'excessive asceticism/abstinence' (פרישות יתירה), which is a key thematic element in the story's dream dialogue.",Khal-Hasidim,high
confirm,,practice:asceticism_fasting,Khal-Hasidim_0124,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0124,הלכתי לשדה ובכיתי ובכית בדמעות שליש שלוש לפני ה' ועשיתי לי סיגופים גדולים והבטחתי אשר לא אשוב עוד לכסלה.,The story explicitly describes the slaughterer performing 'great afflictions' (sigufim) as a form of self-mortification and repentance for his sins.,Khal-Hasidim,high
confirm,,practice:asceticism_fasting,Mifalot-HaZadikim_0016,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0016,זי״ע ועכי״א נשמע מזה שעיקר התשובה היא שבירות הלב והחרטה ולא הסיגופים :,"The story explicitly describes a prescribed penance involving fasting, rolling in snow, and sitting in cold water as 'tikkun' for a sin.",Mifalot-HaZadikim,high
confirm,,practice:asceticism_fasting,Shivhei-Habesht_0203,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0203,ויען הבעש״ט האיך אפשר להיות שקר והלא אתה התענית ע״ז פ' תעניות והוכרח להודות לו ובכה לפניו שיעזור לו ויאמר לו כי רפואתו הוא שלא…,The text explicitly mentions that a Rabbi fasted eighty times (פ' תעניות) as a spiritual practice to rectify a distraction during prayer.,Shivhei-Habesht,high
confirm,,practice:asceticism_fasting,Khal-Hasidim_0118,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0118,"ויען הבעש״ט האיך אפשר להיות שקר והלא אתה התענית ע""ז פ׳ תענית והוכרח להודות לו ובכה לפניו שיעזור לו ויאמר לו כי רפואתו הוא שלא…",The story explicitly mentions that the Rabbi performed eighty fasts (פ' תענית) as a form of self-mortification to atone for a spiritual flaw.,Khal-Hasidim,high
