local_id,name_heb,name_rom,wikidata_qid,lat,lon,occurrences,n_editions,editions,context,kind,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
H-LOC_296,,Verkhneye Krivche,,48.7,26.11666667,3,2,Khal-Hasidim; Shivhei-Habesht,"מעשה שהי' שנס ובא לעיר קריבוש והי' אב""ד בעיר הנ""ל הרב החסיד ר' אבא שהי׳ אח״כ אב""ד בק""ק שדה לבן והיה אצל אב""ד הנ""ל אורח מחותן שלו והיו מפלפל… ⟦SEP⟧ מעשה שהי' שנסע ובא לעיר קריבוש והי׳ אב""ד בעיר הנ""ל הרב החסיד ר׳ אבא שהיה אח״כ אב""ד בק""ק שדה לבן והיה אצל אב""ד הנ""ל אורח מחותן שלו והיו מפלפל…",authority,no_match,,C_review,0.0,,,,,,,
H-LOC_299,אוסטרעפאליע,,Q1012604,,,3,1,Sipurim-Nehmadim,בעיר לובער פלך זיטאמיר היה שם עשיר אחד והיה לו אוהב וידיך נאמן בעיר אוסטרעפאליע ומשם לעיר לובער בערך עשרים ושנים וויערסט פ״א נולד בן זכר אצל ידו הנ״ל בעיר אוסטרעפאליע והיה הברית מילה ביום ו…,authority,no_match,,C_review,0.0,,,,,,,
H-LOC_469,טשערין,,Q161980,,,3,1,Kokhvei-Or,"ר׳ מענדיל ז""ל מכפר הסמוך לטשערין היה איש עוסק במו""מ כל ימיו ויראתו ועבודתו ובפרט עבודת התפלה שלו היה נשגב ועצום מאד. כי היה מתפלל במסירת נפש ו… ⟦SEP⟧ … לשער וכן שאר כל אנשיו כמו ר' נפתלי ז""ל מנעמרוב ור׳ יחיאל אחיו והרב ר׳ אהרן ז""ל מברסלב הרב ר׳ שמואל יצחק ז""ל מטשערין הרב ר' ישעי' שלום ז""ל ממעדוועדובקא הרב ר׳ יצחק ז""ל מחארשטשיוואטע הרב ר' עירא ז""ל (שהי׳ אח""כ במדינת וואלכייא) …",authority,fuzzy,fuzzy,C_review,0.667,,,,,,,4401|2155|17276|20942
H-LOC_505,טוריסק,,Q1996528,,,3,2,Maim-Rabim; SipurimUmaamarimYekarim,"…ק ר׳ דוד לייקעס זצוק""ל. והוליד ממנה חמשה בנים הקדושים המפורסמים. ה״ה. הרה״ק ר׳ נחום ממקארוב. והרה״ק ר׳ אברהם מטוריסק. והרה״ק ר׳ דוד מטאלנע. והרה״ק ר׳ יצחק מסקווירא. והרה״ק ר׳ יוחנן מרחמיסטריווקע זצוק""ל. ופ""א דיבר אדמו״ר הרה״ק … ⟦SEP⟧ *) א״ה ביותר יובנו הדברים עפ""י מש״כ בס׳ מגן אברהם (להה״ק המגיד מטריסק זצוקללה""ה) להלולא דמר אביו הה״ק זצוקללה""ה וז""ל איתא בזוה״ק (משפטים דצ""ד ע״ב) נ כד ב״אתיליד יהבין לי׳ נפש. זכה… ⟦SEP⟧ … הלא הוא מורינו ורבינו מו״ה ר׳ דוב זללה״ה נפטר שבר׳ אברהםנת תקל״ג י״ט כסלו״. ועי׳ בס׳ מגן אברהם לרבינו הקדוש מטריסק לרמזי פורים שמעתי מאאמו״ר זצוקל״ל שאמר שבעת שהי' בהאניפאלע על קברי הצדיקים הרב המגיד הגדול והה״ק ר׳ זוסיא והה…",authority,fuzzy,fuzzy,C_review,1.0,,,,,,,20696|20538
H-LOC_638,אטשאקעוו,,Q850072,,,3,2,Adat-Zadikim; Khal-Hasidim,…מה ובעת ההוא היתה מלחמת קאטארינע על עיר אטשאקעו. ויאמר אליו הקפיטאן הנה קבלתי היום פקודה כי אסע למקום המלחמה לאטשאקעוו ובידי יש עשרת אלפים אדומים ואין רצוני להובילם אתי אל מקום המלחמה פן אמות שם וזרע אין לי ולמי ישאר כל ההון הזה… ⟦SEP⟧ …חד רוצה לכנוס אליו ויאמר יכנוס. ויבא האדון אליו והנה הוא קאפיטאן גדול מבעלי מלחמה ובעת ההיא היתה מלחמה על עיר אטשאקעוו. ויאמר אליו הקפיטאן הנה קבלתי היום פקודה כי אסע למקום המלחמה לאטשאקעוו ובידי יש עשרת אלפים אדומים ואין רצוני …,authority,fuzzy,fuzzy,C_review,0.667,,,,,,,17258
ED::ליטין,ליטין,,,,,3,1,Buzina_Denehora,…מקור מעין חיים פה קדוש הנ״ל. גם כשהראתי הכ״ק למראה עיני כבוד. הרב החסיד המפורסם בנש״ק ר׳ מנחם נחום שליט״א מק׳ ליטין גבר הק׳ רבי ר׳ ברוך ג״ע. נתן עדותו שהן הם דברת קדשו. ורבים מהני מילי מעליותא היו רשומים בזכרונו הטהור ממרן זק… ⟦SEP⟧ סיפר ר׳ אביגדר מק׳ ליטין שנסע הרב הק' ר׳ חיים טשערניוויצער מן וואליחיי מק' באטישאהן לק׳ מעזיביז. על קבר הבעש״ט. וכשבא לק׳ מעזיבוז. לא …,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,75610|73158|22283|11734|22102
ED::טאלטשין,טאלטשין,,,,,3,2,Buzina_Denehora; MaasiyotUmaamarimYekarim,"בעת שנסע מעיר טאלטשין היה ברוגז על אנשים מנגדיו : וירא שלא יענשו עליו ממרומים. פתח את ארון הקודש ואמר הפסוק (תהלים מ״א) בזאת ידעתי … ⟦SEP⟧ מחותנו הרה״ק ר׳ זצוק""ל לשלמה מקארלין ק""ק והלך טאלטשיןהרה״ק ר׳ מן האכסניא שלו אל הרה״ק ר׳ שלמה והלכו ברוךעמו עולם גדול מאנשי וכשפתח הרה״ק ר׳ טאלטשיןשלמהאת הפתח נרתת…",edition_only,fuzzy,fuzzy,C_review,0.6,,,,,,,74988
ED::ק׳ ליטין,ק׳ ליטין,,,,,3,1,Buzina_Denehora,סיפר ר׳ אביגדר מק׳ ליטין שנסע הרב הק' ר׳ חיים טשערניוויצער מן וואליחיי מק' באטישאהן לק׳ מעזיביז. על קבר הבעש״ט. וכשבא לק׳ מעזיבוז. לא …,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,89124|75610
"ED::דק""ק","דק""ק",,,,,3,3,Dvarim-Yekarim; Maim-Rabim; Shemen-Hatov,"…שיח מכבוד קדושת אדמו״ר הרה״צ הגדול גאון מפורסם פאר הדור צנא מלא ספרא מו״ה ברוך צבי הירש ראזענבלום זצלה""ה אב""ד דק""ק פעטרקוב והגליל יע""א. ⟦SEP⟧ …אבותי כי נתגדלתי ונתרבתי אצל כבוד דודי הרב הגאון החסיד הגדול איש אלקים מופת הדור רבן של כל בני הגולה ה""ה אב""ד דק""ק ניקלשפורג הבירה והמדינה יצ""ו ידעתיו שכל הנהגותיו היו כך ומוטל עלי לילך בעקבותיו הטהורים כדרך שאמרו בגמרא רוב … ⟦SEP⟧ …ע״ק מעזריטש גדול וק""ק קארעץ : ואח""ז העתיק שם עוד מכתב הפסק הלז וכו׳ הק׳ יחיאל מיכל בהרב המנוח מ׳ יצחק ז""ל מ״מ דק""ק זלאטשוב. עוד העתק מכתב הנה מדי עברי פה ק""ק ראוונא והי׳ למראה עיני כו׳ מכבוד אח״מ הרב המפורסם המנוח מו״ה יחיאל…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::מלעלוב,מלעלוב,,,,,3,2,Hitgalut-HaZadikim; Tiferet-Hayyim,"כו) הרה״ק ר׳ מרדכי מנישכיז כז) הרה״ק ר׳ משה ליב מסאסיב כח) הרה״ק ר׳ משה מלעלוב בט) הרה״ק ר׳ נחמן קאסוויער ל) הרה״ק ר׳ נחום מטשערנאביל לא) הרה״ק ר׳ נטע מחעלים לב) הרב הקדוש ר׳ נתן דוד משידל… ⟦SEP⟧ …ר שיום אחד בא״י יחשב לו כמו שנה בחו״ל] בן כבוד ונורא וכו׳ הדומה למלאך אא״קה׳ צבאות רשכבה״ג הרב ר׳ דוד זצללה""ה מלעלוב [ושם מנ״כ שנת תקע""ד ז׳ שבת]. וגם מכ״ק אדמו״ר וכו׳ ר׳ זצלל""ה הובאו הלום ח""ת : ⟦SEP⟧ …רכה ובארץ הקדושה יוכל לחיל גם ברכה. כמאמר הכתוב יברכך ה' מציון כו׳ עכדה""ק. ואאמו״ר ההצה""ק כו׳ מוה׳ זצללה""ה דודמלעלוב הוסיף על דבריו הק' דגם בחוצה לארץ יכול ג״כ לחול ברכה : היינו אם אדם מקדש עצמו מלמטה ומלמעלה ואפי׳ ד׳ אמות שלו…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::צשעכיוו,צשעכיוו,,,,,3,1,Hitgalut-HaZadikim,"…וי"" יגלו לו היכן הוא העיר הזאת כי לא שמע ממנה מעולם ולא ידע מקומה איה וביום ההוא קבל מכתב מהבי דואר שאלה מעיר צשעכיוו גליל לובלין. איך ששם כותבין בגיטי נשים מתא ווינאווי דמתקריא צשעכיוו. וטעה הסופר ולא כתב דמתקריא צשעכיוו מה הד… ⟦SEP⟧ …אוד כדי שלא יפתה את בני אדם לעבור על הדת כמוהו. ויהי פעם אחד ויקר מקרה כי בא איש אחד מחכמי וגדולי לובלין לעיר צשעכיוו בבוקר השכם. ושם המנהג עד היום הזה וכן עדיין המנהג הזה מתנהג בהרבה עיירות תפוצות בישראל שהשמש העיר בכל יום ויו…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::פרסאות,פרסאות,,,,,3,1,Hitgalut-HaZadikim,"מעשה שפעם אחת כיבדו את רבינו הרבי מלובלין זצוקללה""ה להיות סנדק בברית מילה שהיה בסביבות עיר לובלין רחוק איזה פרסאות מלובלין. ונשתהה הרבי בנסיעתו כ״כ מחמת איזה סיבה עד שהיה מוכרח הבעל הברית לכבד איש אחר תחתיו בסנדקאות מפני שהי… ⟦SEP⟧ אולם חבר אחד היה לו בעיר אוסטראווצי הסמוכה לעיר אפטא כשני פרסאות וחצי שהיה גדול בתורה ובחסידות בנגלה ובנסתר. והיה מחסידי הרב הגאון סבא קדישא הרבי ר' מרדכי זצלה""ה מנישחיז ולחב… ⟦SEP⟧ …אותנו וטוב לחסות בהשי""ת מבטוח בנדיבים. ותיכף שכר לו עגלה. ועקר דירתו מלעמבורג לעיר סטרעליסק אשר הוא רחוק כששה פרסאות מלעמבורג ששום אדם משם לא הכירו. ושם בזמן קצר נתגלה קדושתו. והופיע אותו בתוך בני ישראל ורבבות אלפי ישראל נהרו …",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,80640|1122|2472|72479|81368
ED::וולאדווע,וולאדווע,,,,,3,1,Hitgalut-HaZadikim,"…קדושת מרן הק' הרבי ר' אלימלך זצוק""ל מליזענסק. והיה מלמד אצל איש כפרי אחד אשר היה מחזיק אורענדע בכפר סמוך לעיר וולאדווע. ולמד הרה״ק עם שני נעריו אולם התלמידים היו ע״ה. יען כי דעתם היה מאוד קלושה. ומוחם היה חלושה. וחוץ מזה לא רצו … ⟦SEP⟧ …תגבר בעבדות השי""ת עד שהיה לאיש אלהים נפלא בדורותיו. ולאט לאט התחילו לשמוע ממנו בעיר הסמיכההסמוכה לכפר הוא עיר וולאדווע. ולפעמים נסעו אליו תלמידי חכמים ואברכים מהעיר ההיא ליהנות מזיו אור קדושתו ותורתו. עד שהיו בכל ש""ק אנשים רבים …",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,15948|9453|77175
ED::קובלנא,קובלנא,,,,,3,2,Hitgalut-HaZadikim; Maasiot-veSihot-Zadikim,"…נ""ל אשר בימים ההם היה כבר משכן קדשו בסאדיגערי במדינת קירה. לזאת נסעו תיכף במר נפשם לסאדיגערי למרן הקדוש הנ""ל בקובלנא רבא על הגביר הנ""ל היות שכבר ישבו שם ימים רבים ויש להם שם פרנסה בטוב. ועתה רוצה לגרשם מלהסתפת בנחלתם ולא ידעו … ⟦SEP⟧ …ליח מאוד. ואיש העשיר ההוא לא רצה לציית הד״ת אשר היה לו עם הנ""ל והיה נוסע כמה פעמים למרן הקדוש הנ""ל ממאגלניצא בקובלנא עליו. והיה מרן ז""ל אומר לו כמה פעמים מה אוכל לעשות אם הוא אין בא אצלי. פעם אחת בא העשיר הנ""ל אל מרן ז""ל וכאשר… ⟦SEP⟧ …שים היו מחזיקים אותו לאיש אלוקים ובעת ההוא יצא גזירה לבל ידו שום יהודי עשרה ווערסט סמוך להגרעניץ והלכו אנשים בקובלנא לפניו וסיפרו לו מהגזירה והשיב להם הגזירה יתבטל מהרה ומהפסטאג העשו בעירכם בהכ״נ וכן היה שבזמן קצר הוכרח המלך מ…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,83171|23749|20838|9317
ED::קאריב,קאריב,,,,,3,1,Hitgalut-HaZadikim,"מעשה נפלאה מהרב הקדוש המפורסם הרבי ר׳ שמואל מקאריב זצוק""ל ⟦SEP⟧ …שא כק״ש מוהר״ר מרדכי זאב זצ""ל האבד״ק קאלביעל בעהמח״ס קול הרמ""ז. הרב הגדול והקדוש המפורסם ציס״ע הרבי ר׳ שמואל מקאריב היה נוסע לרבינו הקדוש הרבי מלובלין זי""ע והי' עני ואביון גדול ר""ל. ופעם אחת נטל על עצמו שלא לדבר לשום אדם שיתן…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,89006|74647|17053|4138|16939
ED::אושפיזא,אושפיזא,,,,,3,1,Hitgalut-HaZadikim,"…ה במאגלניצא בחג הסוכות. והיה דרך האנשים אשר שמותם כשמות האושפיזין להעמיד יין ביום אושפיזו. והוא לא העמיד יין באושפיזא דיצחק כי היה דחוק במעות. והיה מרן ז""ל הנ""ל כועס עליו והקניט וביזה אותו למאוד על שלא העמיד יין אז באושפיזא דיצ…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::טולטשון,טולטשון,,,,,3,2,Khal-Hasidim; Shivhei-Harav,"… תינקות של בית רבן לבהכ""נ וצוה לומר צ""א פעמים ויהי נועם וקודם המנחה ששמעו שבלילה העבר הלך הקדר חצי פרסה סמוך לטולטשון עם מחנה גדול׳ והי׳ קרובים לעיר נעמרוב ות""ל ששלחו הישמעלים שר אחד פסאל אחריהם וחזרו כולם : שמעתי מאיש אחד ושמו… ⟦SEP⟧ …לצה חיים ויטיל הועילו לו בתחבולתם אשר נתן ה׳ בלבם להוצאיני ממאסרי. ואח״כ קבעה וויטיל הנ""ל דירתה בכפר לא רחוק מטולטשון וכאשר שמעה כי הרב יסע לטולטשון חכתה עליו בעיר אחת מעיירות הקטנות כי היתה לה בת אחת קטנה אשר נפלה ממקום גבוה ו…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::נאיימיל,נאיימיל,,,,,3,2,Khal-Hasidim; Shivhei-Harav,"…ר״א הנ""ל התנכר במעלליו לכל הרואה אותו כי על במתי הגדולה יעלה האיש הזה כי בהיותו בן ג' שנה היה דר אז אביו בכפר נאיימיל והיה הנער משחק בקיץ בחוץ עם בני גילו. ורבינו הק׳ נסע אז דרך הכפר ההיא למצוא חפצו וכראותו את הנער הזה עמד רבינ… ⟦SEP⟧ …א""ה הנ""ל התנכר במעלליו לכל הרוא' אותו כי על במתי הגדולה יעלה האיש הזה כי בהיותו בן ג' שנה היה דר אז אביו בכפר נאיימיל והיה הנער משחק בקיץ בחוץ עם בני גילו. ורבינו הק׳ נסע אז דרך הכפר ההיא למקום חפצו וכראותו את הנער הזה עמד רבינ…",edition_only,no_match,,C_review,0.0,,,,,,,
