story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Habesht_0202	supernatural:miracle	propagated	Khal-Hasidim_0123	medium	The Besht drinks a dangerously strong wine and supernaturally dispels its effect instantly by contemplating God's greatness — a discrete miraculous act with clear before/after.
Shivhei-Habesht_0203	ethics-and-emotions:awe	propagated	Khal-Hasidim_0118	medium	The rabbi's recognition and honoring of the Besht after the revelation reflects awe of the tzaddik.
Shivhei-Habesht_0203	folkloristics:story_type_revelation	propagated	Khal-Hasidim_0118	high	The Besht is initially unrecognized/dismissed, then reveals his powers by diagnosing the rabbi's hidden sin, leading to his recognition and honoring — a classic hidden-tzaddik revelation.
Shivhei-Habesht_0205	social:conflict	direct	Shivhei-Habesht_0205	high	The Baal Shem Tov is publicly challenged by a doctor and exposes him as a thief, sending him away in disgrace—a clear tzaddik vs. antagonist conflict.
Shivhei-Habesht_0206	times:shabbat	propagated	Khal-Hasidim_0125	high	Story explicitly centers on Besht's Shabbat stay with the rabbi and preparations for Shabbat meal.
Shivhei-Habesht_0207	characters-and-roles:angels	direct	Shivhei-Habesht_0207	high	The Angel of Death (מה״מ = מלאך המות) is explicitly depicted as being given permission over the Baal Shem Tov.
Shivhei-Habesht_0207	folkloristics:story_type_prognostication	direct	Shivhei-Habesht_0207	high	The Besht foresees and predicts his own imminent death, gives signs (clocks stopping), and the prediction is fulfilled.
Shivhei-Habesht_0207	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0207	medium	Story involves Besht expelling a wandering soul/ghost, rebuking the Angel of Death, and esoteric mystical practices around dying — borderline practical kabbalah engagement with spirits.
Shivhei-Habesht_0207	social:conflict	direct	Shivhei-Habesht_0207	high	Story depicts Besht's conflict with the Sabbatean sect and the encounter with the wandering dead soul/angel of death.
Shivhei-Habesht_0207	spaces:beth_midrash	propagated	Khal-Hasidim_0128	high	"R. Nachman of Horodenka goes to the beit midrash (bhm""d) to pray for the Besht."
Shivhei-Habesht_0210	social:conflict	propagated	Khal-Hasidim_0157	high	The story centers on opponents wanting to burn R. Yaakov Yosef of Polnoye's holy books, a conflict with Jewish antagonists that drives the heavenly intervention.
Shivhei-Habesht_0210	times:death	direct	Shivhei-Habesht_0210	high	The story depicts the child's apparent death (soul leaving body, judgment in heavenly court) before being revived.
Shivhei-Harav_0006	supernatural:perception	direct	Shivhei-Harav_0006	high	The rabbi perceives the Besht's identity supernaturally and the chair/oven tile tremble from the holy visit — supernatural perception is depicted.
Shivhei-Harav_0007	social:conflict	direct	Shivhei-Harav_0007	high	The tzaddik is interrogated and pressured by hostile officials/scholars trying to defeat him in argument — clear conflict.
Shivhei-Harav_0011	ethics-and-emotions:charity	propagated	Khal-Hasidim_0177	medium	The Rebbe sends a 'נדבה הגונה' (generous alms) to Avigdor when he comes begging door-to-door.
Shivhei-Harav_0011	ethics-and-emotions:fear	propagated	Khal-Hasidim_0177	high	The text explicitly states the men 'חרדו מאוד מאימת דינם' (were greatly afraid from fear of their judgment), and the Rebbe tells them 'אל תיראו'.
Shivhei-Harav_0011	folkloristics:story_type_rapprochement	propagated	Shivhei-Harav_0019	high	The story depicts an outsider tormented by demonic forces being drawn to the tzaddik R. Aharon of Strashelye, who rescues him and brings him close to Hasidism.
Shivhei-Harav_0011	social:retrospective_recognition	propagated	Khal-Hasidim_0177	high	Even the opponents (מנגדים) belatedly recognized/admitted that the informers received divine retribution, a retrospective recognition of the tzaddikim's righteousness and the informers' wickedness.
Shivhei-Harav_0011	spaces:beth_midrash	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov serves in the beit midrash and the son of R. Adam sets up a study partition within it.
Shivhei-Harav_0011	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Shivhei-Harav_0012	ethics-and-emotions:lying	direct	Shivhei-Harav_0012	high	The sister-in-law deceitfully feigned friendship while secretly smearing pigeon blood on the woman's sheet to sabotage her marriage.
Shivhei-Harav_0012	social:retrospective_recognition	direct	Shivhei-Harav_0012	high	The community belatedly recognizes the sister-in-law's hidden hatred and sabotage, and the rabbi's hidden greatness is revealed.
Shivhei-Harav_0013	social:retrospective_recognition	propagated	Khal-Hasidim_0179	high	The merchant initially believes the false accusation against the rabbi, then belatedly recognizes him as a great scholar after hearing his Torah insights; also the Maggid reveals the hidden purpose of the journey.
Shivhei-Harav_0014	ethics-and-emotions:awe	propagated	Khal-Hasidim_0218	high	The story explicitly describes the melamed as 'מופלג בתורה וביראת שמים' and depicts profound religious awe before the Maggid and tzaddikim, central to the narrative.
Shivhei-Harav_0014	folkloristics:story_type_rapprochement	propagated	Shivhei-Harav_0019	high	The story depicts an outsider tormented by demonic forces being drawn to the tzaddik R. Aharon of Strashelye, who rescues him and brings him close to Hasidism.
Shivhei-Harav_0014	folkloristics:story_type_virtues	propagated	Sipurei-Zadikim_0011	medium	The story illustrates the humility, piety, and devotion of R. Yisrael Paltzker and R. Azriel (hidden tzaddikim concealing their greatness, seeking Torah lishmah).
Shivhei-Harav_0014	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Shivhei-Harav_0016	folkloristics:story_type_protection	propagated	Khal-Hasidim_0185	high	The tzaddik's Torah-saying and prayer miraculously rescue the Jewish boy from forced conversion, central protection narrative.
Shivhei-Harav_0016	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0185	high	Story illustrates the tzaddik's virtue of saving a Jewish soul through miraculous spiritual effort, framed explicitly around his merit ('הצלתי את נפש ישראל ממות').
Shivhei-Harav_0016	social:conflict	direct	Shivhei-Harav_0016	high	The story depicts the tzaddik's spiritual battle to rescue a Jewish boy from non-Jewish missionaries who locked him up to convert him — a clear conflict with non-Jewish antagonists.
Shivhei-Harav_0016	social:inter_hasidic	direct	Shivhei-Harav_0016	medium	Story depicts Hasidim gathering, waiting together, observing the rebbe, and stationing themselves at his door—interactions among Hasidim beyond pure master-disciple dynamics.
Shivhei-Harav_0016	social:retrospective_recognition	propagated	Khal-Hasidim_0185	high	The Hasidim only retrospectively realize, upon seeing the bandaged youth emerge at dawn, the true meaning of the Rebbe's repeated drashot and his statement 'I saved a soul of Israel.'
Shivhei-Harav_0016	times:holidays	direct	Shivhei-Harav_0016	high	"Story is set on י""ט כסליו (19 Kislev, Chag HaGeulah of Chabad) with a festive seuda."
Shivhei-Harav_0017	ethics-and-emotions:anger	direct	Shivhei-Harav_0017	high	Story explicitly depicts anger and quarrel between R. Schneur Zalman and R. Baruch, including shouting ('צעק'), wrath ('קפץ עליו רוגזו'), and a moral lesson against being quick to anger.
Shivhei-Harav_0017	social:conflict	direct	Shivhei-Harav_0017	high	Story centers on a major conflict/dispute between R. Shneur Zalman and R. Baruch of Medzhibozh.
Shivhei-Harav_0017	times:death	direct	Shivhei-Harav_0017	high	The story depicts the death of R. Baruch's daughter that same year.
Shivhei-Harav_0018	folkloristics:story_type_rapprochement	propagated	Shivhei-Harav_0019	high	The story depicts an outsider tormented by demonic forces being drawn to the tzaddik R. Aharon of Strashelye, who rescues him and brings him close to Hasidism.
Shivhei-Harav_0018	social:conflict	propagated	Shivhei-Harav_0019	high	The story depicts conflict between the tzaddik (via his disciple) and demonic/klipot forces—two threatening figures who torment the man and are ultimately driven off by the Rebbe's instructions.
Shivhei-Harav_0018	social:inter_hasidic	propagated	Shivhei-Harav_0019	high	Story depicts Hasidim traveling together, conversing, and sharing experiences (e.g., the two Hasidim R. Moshe and R. Yisrael Yosef interacting with another Hasid on the road to Strashelye).
Shivhei-Harav_0018	social:retrospective_recognition	propagated	Shivhei-Harav_0019	high	The story depicts retrospective recognition: the two travelers belatedly realize the seemingly ordinary man in the short coat was saved by the tzaddik, and later that he had died and revived—revealing the hidden power of the rebbe.
Shivhei-Harav_0018	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Shivhei-Harav_0018	supernatural:perception	direct	Shivhei-Harav_0018	high	The Rebbe swears on his tefillin that the French will fall in Moscow (prophetic knowledge), and on his deathbed says he no longer sees physical things, only the divine life-force animating them — both supernatural perception.
Shivhei-Harav_0019	folkloristics:story_type_rapprochement	direct	Shivhei-Harav_0019	high	The story depicts an outsider tormented by demonic forces being drawn to the tzaddik R. Aharon of Strashelye, who rescues him and brings him close to Hasidism.
Shivhei-Harav_0019	folkloristics:story_type_revelation	propagated	Adat-Zadikim_0023	high	The story's climax is the revelation of Rabbi Chaim as a hidden tzaddik (studying with Elijah) to Rabbi Moshe Isserles, fitting the giluy story type.
Shivhei-Harav_0019	folkloristics:story_type_virtues	propagated	Sipurei-Zadikim_0011	medium	The story illustrates the humility, piety, and devotion of R. Yisrael Paltzker and R. Azriel (hidden tzaddikim concealing their greatness, seeking Torah lishmah).
Shivhei-Harav_0019	social:conflict	direct	Shivhei-Harav_0019	high	The story depicts conflict between the tzaddik (via his disciple) and demonic/klipot forces—two threatening figures who torment the man and are ultimately driven off by the Rebbe's instructions.
Shivhei-Harav_0019	social:inter_hasidic	direct	Shivhei-Harav_0019	high	Story depicts Hasidim traveling together, conversing, and sharing experiences (e.g., the two Hasidim R. Moshe and R. Yisrael Yosef interacting with another Hasid on the road to Strashelye).
Shivhei-Harav_0019	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Shivhei-Harav_0019	social:marital_relationship	propagated	Khal-Hasidim_0253	high	The story depicts R. Chaim's marriage and explicitly describes his wife as righteous and doing her husband's will, portraying the marital relationship.
Shivhei-Harav_0019	social:retrospective_recognition	direct	Shivhei-Harav_0019	high	The story depicts retrospective recognition: the two travelers belatedly realize the seemingly ordinary man in the short coat was saved by the tzaddik, and later that he had died and revived—revealing the hidden power of the rebbe.
Shivhei-Harav_0019	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Shivhei-Harav_0019	spaces:institutions_hassidic_court	direct	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Shivhei-Harav_0019	supernatural:perception	propagated	Shivhei-Harav_0018	high	The Rebbe swears on his tefillin that the French will fall in Moscow (prophetic knowledge), and on his deathbed says he no longer sees physical things, only the divine life-force animating them — both supernatural perception.
Sipurei-Zadikim_0001	folkloristics:story_type_virtues	direct	Sipurei-Zadikim_0001	medium	Story illustrates R. Leib Sarah's hidden virtue of secretly supporting concealed tzaddikim and his miraculous piety.
Sipurei-Zadikim_0001	knowledge:esoteric	direct	Sipurei-Zadikim_0001	high	Story explicitly involves hidden tzaddikim (נסתרים), souls from olam ha-tohu, and mystical knowledge accessible only to initiates.
Sipurei-Zadikim_0003	social:retrospective_recognition	propagated	Khal-Hasidim_0166	high	The shopkeeper retrospectively realizes the salt's miraculous non-depletion was due to the lost promissory note blessing the barrel — hidden meaning revealed.
Sipurei-Zadikim_0004	characters-and-roles:preacher	propagated	Khal-Hasidim_0237	high	The Maggid of Kozhnitz features prominently as a character (called הרב המגיד / ה״מ) alongside the Seer of Lublin.
Sipurei-Zadikim_0004	ethics-and-emotions:virtues	propagated	Adat-Zadikim_0015	medium	Story illustrates virtues of faith in tzaddikim, integrity in honoring betrothals, and charity, with explicit moral lesson at the end.
Sipurei-Zadikim_0007	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0204	high	Story depicts the Shpoler Zeide's discipleship with the Baal Shem Tov and encounter with R. Michel of Zlotshov.
Sipurei-Zadikim_0008	ethics-and-emotions:awe	direct	Sipurei-Zadikim_0008	high	Story depicts awe of the tzaddik (Sabba Kadisha) — others bow before him, witnessing his prayer transforms the onlooker, and his holy dance moves all to repentance.
Sipurei-Zadikim_0010	characters-and-roles:preacher	propagated	Khal-Hasidim_0237	high	The Maggid of Kozhnitz features prominently as a character (called הרב המגיד / ה״מ) alongside the Seer of Lublin.
Sipurei-Zadikim_0010	supernatural:perception	direct	Sipurei-Zadikim_0010	high	The Sabba of Spola knows supernaturally that the husband will arrive at a specific time, and appears to the husband in Danzig urging him to return — clear ruach hakodesh.
Sipurei-Zadikim_0011	ethics-and-emotions:awe	propagated	Khal-Hasidim_0218	high	The story explicitly describes the melamed as 'מופלג בתורה וביראת שמים' and depicts profound religious awe before the Maggid and tzaddikim, central to the narrative.
Sipurei-Zadikim_0011	folkloristics:story_type_virtues	direct	Sipurei-Zadikim_0011	medium	The story illustrates the humility, piety, and devotion of R. Yisrael Paltzker and R. Azriel (hidden tzaddikim concealing their greatness, seeking Torah lishmah).
Sipurei-Zadikim_0011	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Sipurei-Zadikim_0013	ethics-and-emotions:awe	direct	Sipurei-Zadikim_0013	medium	The rabbi of Ostraha experiences overwhelming awe and terror upon seeing Elijah the Prophet, fainting from fear — explicit depiction of religious awe.
Sipurei-Zadikim_0013	ethics-and-emotions:fear	direct	Sipurei-Zadikim_0013	high	The rabbi explicitly experiences פחד ובהלה and faints from fear upon seeing Elijah the Prophet.
Sipurei-Zadikim_0013	folkloristics:story_type_prognostication	direct	Sipurei-Zadikim_0013	high	The dying rabbi predicts the next sick person will name his successor, and the tailor's prediction that the Ostraha rabbi will refuse but must come is fulfilled exactly.
Sipurei-Zadikim_0013	times:inauguration	direct	Sipurei-Zadikim_0013	high	The story centers on selecting and installing a new rabbi for Lublin after the previous rabbi's death, culminating in the rabbi of Ostraha accepting the position.
Sipurei-Zadikim_0013	times:shabbat	direct	Sipurei-Zadikim_0013	medium	Key revelation scene occurs on Shabbat at the third meal (סעודה שלישית) after the drasha.
