story_id	tag	prompt_hash	model	applies	confidence	reasoning	ts
Khal-Hasidim_0131	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Shivhei-Habesht_0024	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Maase-Zadikim_0015	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Shivhei-Habesht_0031	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Khal-Hasidim_0013	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Maase-Zadikim_0005	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Khal-Hasidim_0222	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Adat-Zadikim_0017	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Khal-Hasidim_0174	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Khal-Hasidim_0220	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Khal-Kdoshim_0003	practice:recitation_of_psalms	aebace7e	opus-cli	True	high	Reciting Psalms depicted (אמר תהלים / לומר תהילים).	2026-05-25T21:01:31Z
Maase-Zadikim_0033	practice:recitation_of_psalms	aebace7e	opus-cli	False	medium	'מזמור לדוד' quoted/expounded in a sermon — citation, not recitation practice.	2026-05-25T21:01:31Z
Khal-Hasidim_0247	practice:recitation_of_psalms	aebace7e	opus-cli	False	medium	'מזמור לדוד' quoted/expounded in a sermon — citation, not recitation practice.	2026-05-25T21:01:31Z
Adat-Zadikim_0007	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Khal-Hasidim_0243	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Maase-Zadikim_0018	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Khal-Hasidim_0024	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Adat-Zadikim_0004	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Khal-Hasidim_0205	practice:pidyon_nefesh	6e55cecb	opus-cli	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	2026-05-25T21:01:31Z
Maase-Zadikim_0006	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Khal-Hasidim_0170	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Shivhei-Habesht_0086	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Khal-Hasidim_0075	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Khal-Hasidim_0154	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Shivhei-Habesht_0055	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Adat-Zadikim_0006	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Mifalot-HaZadikim_0022	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	2026-05-25T21:01:31Z
Khal-Hasidim_0174	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	'פדה בשלום נפשי' — the Psalms verse, explicitly excluded.	2026-05-25T21:01:31Z
Khal-Hasidim_0129	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Redeeming a pawned object (tallis / bridle), not pidyon nefesh.	2026-05-25T21:01:31Z
Shivhei-Habesht_0038	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Redeeming a pawned object (tallis / bridle), not pidyon nefesh.	2026-05-25T21:01:31Z
Khal-Hasidim_0138	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	"'בפ""נ' = פנים נפולות (fallen countenance), not pidyon — false friend."	2026-05-25T21:01:31Z
Peer-MiKdoshim_0006	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Angel 'redeeming from death' — figurative/divine, not a monetary pidyon to a tzaddik.	2026-05-25T21:01:31Z
Khal-Hasidim_0126	practice:pidyon_nefesh	6e55cecb	opus-cli	False	high	Angel 'redeeming from death' — figurative/divine, not a monetary pidyon to a tzaddik.	2026-05-25T21:01:31Z
Khal-Hasidim_0014	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Shivhei-Habesht_0172	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Mifalot-HaZadikim_0007	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Khal-Hasidim_0124	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Khal-Hasidim_0062	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Shivhei-Habesht_0010	practice:ritual_slaughtering	79c349bf	opus-cli	True	high	Shechita depicted: knife inspection / learning shechita / slaughtering.	2026-05-25T21:01:31Z
Shivhei-Habesht_0138	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Khal-Hasidim_0089	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Shivhei-Habesht_0005A	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Khal-Hasidim_0008	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Shivhei-Habesht_0170	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Shivhei-Habesht_0206	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Khal-Hasidim_0125	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Shivhei-Habesht_0100	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	A shochet is mentioned as host/character/profession; shechita act not depicted (definitional Q for PI).	2026-05-25T21:01:31Z
Peer-MiKdoshim_0015	practice:ritual_slaughtering	79c349bf	opus-cli	False	high	'ויחלף שמלותיו' = changed clothes (root חלף), not the shechita knife.	2026-05-25T21:01:31Z
Shivhei-Habesht_0064	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	'האם שחט... כמוך' — rhetorical, not actual slaughter.	2026-05-25T21:01:31Z
Khal-Hasidim_0054	practice:ritual_slaughtering	79c349bf	opus-cli	False	medium	'האם שחט... כמוך' — rhetorical, not actual slaughter.	2026-05-25T21:01:31Z
Sipurei-Zadikim_0001	practice:ritual_slaughtering	79c349bf	opus-cli	False	high	'סכין קטן' bought for a task in Vienna — a knife, not shechita.	2026-05-25T21:01:31Z
Khal-Hasidim_0162	practice:ritual_slaughtering	79c349bf	opus-cli	False	high	'סכין קטן' bought for a task in Vienna — a knife, not shechita.	2026-05-25T21:01:31Z
Shivhei-Habesht_0041	practice:ritual_slaughtering	79c349bf	opus-cli	False	low	Knife on the bima; shechita context unclear.	2026-05-25T21:01:31Z
Khal-Hasidim_0242	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	True	medium	Deliberate grave visitation — sent to a grave to knock with a staff and summon the dead.	2026-05-25T21:01:31Z
Adat-Zadikim_0013	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	True	medium	Deliberate grave visitation — sent to a grave to knock with a staff and summon the dead.	2026-05-25T21:01:31Z
Khal-Hasidim_0082	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'השתטח לארץ' = lay prostrate to sleep, not graveside prostration.	2026-05-25T21:01:31Z
Shivhei-Habesht_0097	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'השתטח לארץ' = lay prostrate to sleep, not graveside prostration.	2026-05-25T21:01:31Z
Khal-Hasidim_0115	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'ציון' = Zion / liturgical phrase, not a tzaddik's grave.	2026-05-25T21:01:31Z
Peer-MiKdoshim_0001	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'ציון' = Zion / liturgical phrase, not a tzaddik's grave.	2026-05-25T21:01:31Z
Khal-Kdoshim_0010	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'ציון' = Zion / liturgical phrase, not a tzaddik's grave.	2026-05-25T21:01:31Z
Khal-Hasidim_0131	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'ובא לציון' = the prayer Uva LeTziyon, not a grave.	2026-05-25T21:01:31Z
Shivhei-Habesht_0024	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'ובא לציון' = the prayer Uva LeTziyon, not a grave.	2026-05-25T21:01:31Z
Khal-Hasidim_0191	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	low	Describes building a monument (ציון) on a grave, not a visitation act.	2026-05-25T21:01:31Z
Shivhei-Harav_0018	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	low	Describes building a monument (ציון) on a grave, not a visitation act.	2026-05-25T21:01:31Z
Khal-Hasidim_0050	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	medium	Wife visits her husband's grave to petition — not a tzaddik's grave.	2026-05-25T21:01:31Z
Shivhei-Habesht_0060	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	medium	Wife visits her husband's grave to petition — not a tzaddik's grave.	2026-05-25T21:01:31Z
Peer-MiKdoshim_0008	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'אוהל' = the living tzaddik's chamber, not a grave-ohel.	2026-05-25T21:01:31Z
Peer-MiKdoshim_0002	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'יושב אוהלים' = idiom for a scholar.	2026-05-25T21:01:31Z
Mifalot-HaZadikim_0034	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	high	'מה טובו אוהלך יעקב' — Torah verse with Rashi.	2026-05-25T21:01:31Z
Mifalot-HaZadikim_0016	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	low	'אוהל' ambiguous; no grave visitation depicted.	2026-05-25T21:01:31Z
Shivhei-Habesht_0133	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	medium	Patriarchs announce at graves of tzaddikim — supernatural, not a human pilgrimage.	2026-05-25T21:01:31Z
Shivhei-Habesht_0084	practice:pilgrimage_to_the_graves_of_tsaddikim	d6b22fc4	opus-cli	False	low	Funeral beside the ohel, not pilgrimage.	2026-05-25T21:01:31Z
Sipurei-Zadikim_0007	practice:releasing_agunot	79b92caf	opus-cli	True	high	Releasing an aguna (התיר אותה / מכבלי העיגון).	2026-05-25T21:01:31Z
Peer-MiKdoshim_0009	practice:releasing_agunot	79b92caf	opus-cli	True	high	Releasing an aguna (התיר אותה / מכבלי העיגון).	2026-05-25T21:01:31Z
Shivhei-Habesht_0098	practice:releasing_agunot	79b92caf	opus-cli	False	medium	An aguna is mentioned but the story is about exposing her adultery, not releasing her.	2026-05-25T21:01:31Z
Sipurei-Zadikim_0008	practice:releasing_agunot	79b92caf	opus-cli	False	medium	Embedding-only neighbor; no aguna release depicted.	2026-05-25T21:01:31Z
Shivhei-Habesht_0172	practice:releasing_agunot	79b92caf	opus-cli	False	medium	Embedding-only neighbor; no aguna release depicted.	2026-05-25T21:01:31Z
Khal-Hasidim_0202	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story concerns tzaddikim's oaths, blessings for children, and heavenly court rulings — no mention of Lurianic yihudim or unifications of divine names.	2026-06-03T15:43:14Z
Mifalot-HaZadikim_0021	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	The story discusses mesirat nefesh (self-sacrifice) for fellow Jews, not Lurianic yihudim or contemplative unifications of divine names.	2026-06-03T15:43:14Z
Khal-Hasidim_0086	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story concerns the Besht's name, a dying disciple, and Gan Eden — no Lurianic yihudim (unifications of divine names/sefirot) are mentioned.	2026-06-03T15:43:14Z
Khal-Hasidim_0120	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story depicts the Besht removing a heavenly accuser by causing a celibate priest to have a seminal emission; no Lurianic yihudim (unifications of divine names/sefirot) are performed or mentioned.	2026-06-03T15:43:15Z
Mifalot-HaZadikim_0027	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story involves hidden tzaddik, loss of mochin, and shabbat atonement, but no Lurianic yihudim are performed or mentioned.	2026-06-03T15:43:21Z
Mifalot-HaZadikim_0026	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	The story concerns hidden tzaddikim, secret Torah teachings, and smoking (tobacco/ketoret imagery), but does not depict the performance of Lurianic yihudim (unifications of divine names).	2026-06-03T15:43:21Z
Shivhei-Habesht_0203	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	True	high	The story explicitly describes the Besht diagnosing the rabbi's contemplative kavvanot/yihudim in reciting Shema (a satan blocking his intended unification), a Lurianic-style mystical unification practice.	2026-06-03T15:43:23Z
Khal-Hasidim_0017	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story concerns gilgul (reincarnation) and tikkun for past sins; no mention of yihudim or unifications of divine names.	2026-06-03T15:43:26Z
Shivhei-Habesht_0021	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story describes Besht's miracles, weeping in prayer, and a rabbi's repentance, but contains no Lurianic yihudim (unifications of divine names).	2026-06-03T15:43:27Z
Shivhei-Habesht_0199	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story depicts the Besht neutralizing a heavenly accusation via a ruse causing the priest's seminal emission; no Lurianic yihudim (unifications of divine names/sefirot) are performed or mentioned.	2026-06-03T15:43:29Z
Shivhei-Habesht_0193	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story concerns the Besht detecting a hidden sin (striking one's father) and prescribing penance; no Lurianic yihudim are performed or mentioned.	2026-06-03T15:43:31Z
Khal-Hasidim_0118	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	True	medium	The story centers on a kavvanah in Shema that a satanic force was blocking — a Lurianic-style contemplative unification practice, though the term yihud itself is not used.	2026-06-03T15:43:33Z
Khal-Hasidim_0206	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story describes the tzaddik's prostration and advocacy prayer for Israel on Rosh Hashanah; no mention of yihudim or unifications of divine names.	2026-06-03T15:43:34Z
Maase-Zadikim_0018	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story is about bitachon (trust in God) and partnership with God through charity; no mention of Lurianic yihudim or unifications of divine names.	2026-06-03T15:43:35Z
Shivhei-Habesht_0160	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story involves a Torah scroll ritual to nullify judgments, not Lurianic yihudim of divine names.	2026-06-03T15:43:37Z
Khal-Hasidim_0004	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	The story describes the Baal Shem Tov's hidden piety, mikveh practice, Sabbath observance, and revelation — no mention of Lurianic yihudim or contemplative unifications of divine names.	2026-06-03T15:43:40Z
Khal-Hasidim_0082	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	The story describes the Besht's anguished prayer, a mystical vision of martyrs/R. Akiva, and heavenly decrees, but contains no Lurianic yihudim (unifications of divine names/sefirot).	2026-06-03T15:43:41Z
Mifalot-HaZadikim_0009	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	The story describes tzaddikim sweetening divine judgments through prayer, assent, and drinking l'chaim — not Lurianic yihudim (contemplative unifications of divine names).	2026-06-03T15:43:42Z
Khal-Hasidim_0140	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story describes the Maggid's initiation by the Besht with ma'aseh merkavah and Torah revelation but does not depict performance of Lurianic yihudim (unifications of divine names).	2026-06-03T15:43:46Z
Mifalot-HaZadikim_0018	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	True	high	The Baal Shem Tov explicitly 'worked with holy Names' (עשה בשמות הקדושים) to extract a hidden secret from the Sitra Achra, a clear instance of kabbalistic yihudim/Name-unifications.	2026-06-03T15:43:46Z
Khal-Hasidim_0105	kabbalah:kabbalistic_terms_yihudim	0f08bb91	claude-cli	False	high	Story involves soul ascent to heavenly academies and halakhic debate with Rambam, but no Lurianic yihudim (unifications of divine names) are performed or mentioned.	2026-06-03T15:43:47Z
