story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Harav_0019	characters-and-roles:the_family_of_the_tsaddik	propagated	Mifalot-HaZadikim_0006	high	The story features the tzaddik's wife and his miraculously-born son Yosileh (Yasile) as central characters.
Sipurei-Zadikim_0004	characters-and-roles:the_family_of_the_tsaddik	propagated	Khal-Hasidim_0126	high	The tzaddik R. David Pirkus's daughter (the bride) is central to the plot, and the matchmaking involves the prospective groom's family.
Sipurei-Zadikim_0010	characters-and-roles:the_family_of_the_tsaddik	propagated	Mifalot-HaZadikim_0006	high	The story features the tzaddik's wife and his miraculously-born son Yosileh (Yasile) as central characters.
Adat-Zadikim_0004	ethics-and-emotions:adultery	propagated	Shivhei-Habesht_0198	high	The story explicitly describes the widow's adulterous/promiscuous behavior with multiple men after her husband's death, central to the plot.
Khal-Hasidim_0002	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Khal-Hasidim_0050	ethics-and-emotions:adultery	direct	Khal-Hasidim_0050	high	The story explicitly discusses a sick doctor whom the Besht says deserves to die as an adulterer (נואף), and the woman defends him as ignorant of the gravity of the sin.
Khal-Hasidim_0115	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Khal-Hasidim_0117	ethics-and-emotions:adultery	propagated	Shivhei-Habesht_0198	high	The story explicitly describes the widow's adulterous/promiscuous behavior with multiple men after her husband's death, central to the plot.
Khal-Hasidim_0126	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Mifalot-HaZadikim_0006	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Peer-MiKdoshim_0001	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Peer-MiKdoshim_0006	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Peer-MiKdoshim_0009	ethics-and-emotions:adultery	direct	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Peer-MiKdoshim_0010	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Peer-MiKdoshim_0016	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Shivhei-Habesht_0002	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Shivhei-Habesht_0060	ethics-and-emotions:adultery	direct	Shivhei-Habesht_0060	high	The story explicitly discusses a sick doctor whom the Besht calls a 'נואף' (adulterer), with debate over the severity of the sin of adultery.
Shivhei-Habesht_0198	ethics-and-emotions:adultery	direct	Shivhei-Habesht_0198	high	The story explicitly describes the widow's adulterous/promiscuous behavior with multiple men after her husband's death, central to the plot.
Sipurei-Zadikim_0004	ethics-and-emotions:adultery	propagated	Peer-MiKdoshim_0009	high	The story centers on a fraudulent get obtained so a schemer can marry another man's wife, who is still legally married — the planned remarriage would constitute adultery.
Adat-Zadikim_0001	ethics-and-emotions:anger	propagated	Mifalot-HaZadikim_0027	high	The host repeatedly rages, curses, and threatens the Besht and his disciples with anger throughout the Shabbat.
Adat-Zadikim_0004	ethics-and-emotions:anger	propagated	Khal-Hasidim_0001	medium	The king is filled with wrath and fury (קצף וחימה) at his minister, and the minister returns home angry (סר וזעף, פנים זועפים) and rebukes (ויגער) Rabbi Eliezer.
Adat-Zadikim_0013	ethics-and-emotions:anger	propagated	Khal-Hasidim_0193	medium	The demons/spirits 'raged and grew angry' (רגזו וכעסו) when the man repeated the rebbe's words, a depicted moment of anger.
Adat-Zadikim_0016	ethics-and-emotions:anger	propagated	Khal-Hasidim_0173	high	The lord (אדון) becomes enraged (קצף עליו מאד) and beats the informer violently when he refuses to deliver information.
Adat-Zadikim_0023	ethics-and-emotions:anger	propagated	Khal-Hasidim_0193	medium	The demons/spirits 'raged and grew angry' (רגזו וכעסו) when the man repeated the rebbe's words, a depicted moment of anger.
Khal-Hasidim_0001	ethics-and-emotions:anger	direct	Khal-Hasidim_0001	medium	The king is filled with wrath and fury (קצף וחימה) at his minister, and the minister returns home angry (סר וזעף, פנים זועפים) and rebukes (ויגער) Rabbi Eliezer.
Khal-Hasidim_0002	ethics-and-emotions:anger	propagated	Khal-Hasidim_0001	medium	The king is filled with wrath and fury (קצף וחימה) at his minister, and the minister returns home angry (סר וזעף, פנים זועפים) and rebukes (ויגער) Rabbi Eliezer.
Khal-Hasidim_0004	ethics-and-emotions:anger	direct	Khal-Hasidim_0004	medium	Rabbi Moharag is described as becoming angry (ויקצוף הרב מאד, וירגז הרב) at the Besht over the tefillin and mezuzah incidents.
Khal-Hasidim_0026	ethics-and-emotions:anger	direct	Khal-Hasidim_0026	medium	The Baal Shem Tov publicly rebukes and shames R. David ('זקן אשמאי') with anger/severe scolding for about half an hour, depicting a heated moment of anger (later explained as protective).
Khal-Hasidim_0032	ethics-and-emotions:anger	direct	Khal-Hasidim_0032	medium	The Baal Shem Tov shouts/screams at the preacher calling him a fool, depicting a heated angry rebuke.
Khal-Hasidim_0057	ethics-and-emotions:anger	direct	Khal-Hasidim_0057	medium	The lord (אדון) became angry (וכעס עליו האדון) upon hearing the slanderous report and imprisoned the man's son.
Khal-Hasidim_0080	ethics-and-emotions:anger	propagated	Shivhei-Habesht_0091	medium	The Mokhiakh is described as offended/angry (הקפיד) at R. Nachman, twice, depicting anger as a heated interpersonal moment.
Khal-Hasidim_0081	ethics-and-emotions:anger	propagated	Mifalot-HaZadikim_0027	high	The host repeatedly rages, curses, and threatens the Besht and his disciples with anger throughout the Shabbat.
Khal-Hasidim_0115	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Khal-Hasidim_0126	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Khal-Hasidim_0140	ethics-and-emotions:anger	direct	Khal-Hasidim_0140	medium	The Besht rebukes/scolds the Maggid harshly ('גער בו') saying 'my horses don't eat matzot,' depicting a moment of anger.
Khal-Hasidim_0154	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Khal-Hasidim_0169	ethics-and-emotions:anger	direct	Khal-Hasidim_0169	high	The rabbi's anger (חרה, נקם ונוטר כנחש) at his foster son for mocking the tsadikim is central to the story.
Khal-Hasidim_0173	ethics-and-emotions:anger	direct	Khal-Hasidim_0173	high	The lord (אדון) becomes enraged (קצף עליו מאד) and beats the informer violently when he refuses to deliver information.
Khal-Hasidim_0174	ethics-and-emotions:anger	propagated	Khal-Hasidim_0218	medium	R' Yisrael becomes angry (וחרה לו) at R' Azriel for sleeping instead of working.
Khal-Hasidim_0193	ethics-and-emotions:anger	direct	Khal-Hasidim_0193	medium	The demons/spirits 'raged and grew angry' (רגזו וכעסו) when the man repeated the rebbe's words, a depicted moment of anger.
Khal-Hasidim_0218	ethics-and-emotions:anger	direct	Khal-Hasidim_0218	medium	R' Yisrael becomes angry (וחרה לו) at R' Azriel for sleeping instead of working.
Khal-Hasidim_0239	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0007	medium	The wealthy mocker rails against the tzaddik with mockery and scorn ('מחרף ומגדף'), which conveys hostile/heated emotion functioning as a moral failing.
Khal-Hasidim_0253	ethics-and-emotions:anger	propagated	Khal-Hasidim_0193	medium	The demons/spirits 'raged and grew angry' (רגזו וכעסו) when the man repeated the rebbe's words, a depicted moment of anger.
Maase-Zadikim_0008	ethics-and-emotions:anger	propagated	Khal-Hasidim_0001	medium	The king is filled with wrath and fury (קצף וחימה) at his minister, and the minister returns home angry (סר וזעף, פנים זועפים) and rebukes (ויגער) Rabbi Eliezer.
Mifalot-HaZadikim_0027	ethics-and-emotions:anger	direct	Mifalot-HaZadikim_0027	high	The host repeatedly rages, curses, and threatens the Besht and his disciples with anger throughout the Shabbat.
Peer-MiKdoshim_0001	ethics-and-emotions:anger	direct	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Peer-MiKdoshim_0006	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Peer-MiKdoshim_0007	ethics-and-emotions:anger	direct	Peer-MiKdoshim_0007	medium	The wealthy mocker rails against the tzaddik with mockery and scorn ('מחרף ומגדף'), which conveys hostile/heated emotion functioning as a moral failing.
Peer-MiKdoshim_0016	ethics-and-emotions:anger	propagated	Peer-MiKdoshim_0001	medium	The wealthy man in the reincarnation tale angrily scolds and physically strikes the starving beggar, who dies on his doorstep — a clear depiction of anger as moral failing.
Shivhei-Habesht_0001	ethics-and-emotions:anger	direct	Shivhei-Habesht_0001	high	The king is filled with wrath/anger (קצף וחימה) at his minister for failing to provide counsel in war.
Shivhei-Habesht_0002	ethics-and-emotions:anger	propagated	Khal-Hasidim_0001	medium	The king is filled with wrath and fury (קצף וחימה) at his minister, and the minister returns home angry (סר וזעף, פנים זועפים) and rebukes (ויגער) Rabbi Eliezer.
Shivhei-Habesht_0004	ethics-and-emotions:anger	propagated	Khal-Hasidim_0004	medium	Rabbi Moharag is described as becoming angry (ויקצוף הרב מאד, וירגז הרב) at the Besht over the tefillin and mezuzah incidents.
Shivhei-Habesht_0015	ethics-and-emotions:anger	propagated	Khal-Hasidim_0026	medium	The Baal Shem Tov publicly rebukes and shames R. David ('זקן אשמאי') with anger/severe scolding for about half an hour, depicting a heated moment of anger (later explained as protective).
Shivhei-Habesht_0021	ethics-and-emotions:anger	direct	Shivhei-Habesht_0021	medium	The Besht shouts at the preacher calling him 'fool' (צעק... שוטה), depicting a heated angry outburst.
Shivhei-Habesht_0034	ethics-and-emotions:anger	direct	Shivhei-Habesht_0034	medium	The Besht rebukes/scolds (גער) the Maggid saying 'my horses don't eat matzot,' depicting a moment of anger.
