story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Khal-Hasidim_0088	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0115	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0118	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0126	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0154	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0206	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0211	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0243	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Maase-Zadikim_0008	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Maase-Zadikim_0018	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Mifalot-HaZadikim_0006	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0001	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0006	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0009	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0016	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Habesht_0002	ethics-and-emotions:humility	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Habesht_0135	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Habesht_0203	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Sipurei-Zadikim_0008	ethics-and-emotions:humility	direct	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0004	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0007	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0008	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0015	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0016	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0002	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0036	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0115	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0167	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0237	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Maase-Zadikim_0008	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Maase-Zadikim_0018	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0001	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0005	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0015	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0016	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Habesht_0002	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Habesht_0184	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Sipurei-Zadikim_0004	ethics-and-emotions:joy	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0004	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0002	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0115	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0117	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0174	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0175	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Mifalot-HaZadikim_0006	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0009	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Peer-MiKdoshim_0016	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Harav_0014	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Harav_0018	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Shivhei-Harav_0019	ethics-and-emotions:lust	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0003	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0006	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0008	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0010	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0014	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Adat-Zadikim_0015	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0004	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0036	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0102	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0115	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0117	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0126	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0138	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0154	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0170	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
Khal-Hasidim_0193	ethics-and-emotions:lying	propagated	None		ERROR:RuntimeError	claude-cli failed after 3 retries: rc=1: Ignoring 1 permissions.allow entry from .claude/settings.json: this workspace h
