div - xml:id	Edition	unique	Story	full tag	top-tag	sub-tag	women-in-story
	Shivhei-Habesht		Shivhei-Habesht_0008B	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0008B	supernatural:perception	supernatural	perception	No Women
Shivhei-Habesht_0008	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0008	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0008	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0008	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0008	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
Shivhei-Habesht_0009	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0009	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0009	kabbalah	kabbalah		No Women
	Shivhei-Habesht		Shivhei-Habesht_0009	halakhah:prayer	halakhah	prayer	No Women
Shivhei-Habesht_0010	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0010	experience:revelation	experience	revelation	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	social-relations:with_non_jews	social-relations	with_non_jews	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	ethics-and-emotions:virtues_poverty	ethics-and-emotions	virtues_poverty	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	characters-and-roles:elijah_the_prophet	characters-and-roles	elijah_the_prophet	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	experience:dream	experience	dream	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	supernatural:magic	supernatural	magic	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	halakhah:prayer	halakhah	prayer	Yes
	Shivhei-Habesht		Shivhei-Habesht_0010	social-relations:marital_relationship	social-relations	marital_relationship	Yes
Shivhei-Habesht_0011	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0011	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0011	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0011	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
Shivhei-Habesht_0012	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0012	folkloristics:story_type_advent	folkloristics	story_type_advent	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	social-relations:marital_relationship	social-relations	marital_relationship	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	supernatural:light_or_fire_as_a_sign_of_righteousness	supernatural	light_or_fire_as_a_sign_of_righteousness	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	practice:solitude	practice	solitude	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	practice:devekut	practice	devekut	Yes
	Shivhei-Habesht		Shivhei-Habesht_0012	social-relations:retrospective_recognition	social-relations	retrospective_recognition	Yes
Shivhei-Habesht_0013	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0013	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	experience:dream	experience	dream	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0013	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
Shivhei-Habesht_0014	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0014	social-relations:with_non_hasidim	social-relations	with_non_hasidim	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	knowledge:esoteric	knowledge	esoteric	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	social-relations:retrospective_recognition	social-relations	retrospective_recognition	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	supernatural:perception	supernatural	perception	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	supernatural:prognostication	supernatural	prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	kabbalah	kabbalah		Yes
	Shivhei-Habesht		Shivhei-Habesht_0014	social-relations:marital_relationship	social-relations	marital_relationship	Yes
Shivhei-Habesht_0015	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0015	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0015	experience:trembling	experience	trembling	No Women
	Shivhei-Habesht		Shivhei-Habesht_0015	experience:mystical	experience	mystical	No Women
	Shivhei-Habesht		Shivhei-Habesht_0015	times:holidays	times	holidays	No Women
	Shivhei-Habesht		Shivhei-Habesht_0015	practice:coping_with_alien_thoughts	practice	coping_with_alien_thoughts	No Women
	Shivhei-Habesht		Shivhei-Habesht_0015	supernatural:perception	supernatural	perception	No Women
Shivhei-Habesht_0016	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0016	experience:mystical	experience	mystical	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	experience:trembling	experience	trembling	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	supernatural:mystical_vision	supernatural	mystical_vision	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	supernatural:communicating_with_the_invisible	supernatural	communicating_with_the_invisible	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	social-relations:marriage_matchmaking	social-relations	marriage_matchmaking	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	experience:dream	experience	dream	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	experience:visions	experience	visions	No Women
	Shivhei-Habesht		Shivhei-Habesht_0016	supernatural:angels	supernatural	angels	No Women
Shivhei-Habesht_0017	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0017	folkloristics:story_type_protection	folkloristics	story_type_protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	practice:protection	practice	protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	times:historical_event	times	historical_event	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	times:eschatology	times	eschatology	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	characters-and-roles:messiah	characters-and-roles	messiah	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	experience:mystical	experience	mystical	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	times:holidays	times	holidays	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	ethics-and-emotions:lying	ethics-and-emotions	lying	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	experience:journey_to_heaven	experience	journey_to_heaven	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	supernatural:angels	supernatural	angels	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	characters-and-roles:sabbatai_zevi	characters-and-roles	sabbatai_zevi	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	social-relations:converts_and_conversion	social-relations	converts_and_conversion	No Women
	Shivhei-Habesht		Shivhei-Habesht_0017	practice:storytelling	practice	storytelling	No Women
Shivhei-Habesht_0018	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0018	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0018	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0018	times:historical_event	times	historical_event	No Women
	Shivhei-Habesht		Shivhei-Habesht_0018	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0018	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
	Shivhei-Habesht		Shivhei-Habesht_0018	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
Shivhei-Habesht_0019	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0019	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0019	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0019	times:historical_event	times	historical_event	No Women
Shivhei-Habesht_0020	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0020	knowledge:esoteric	knowledge	esoteric	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	kabbalah:kabbalistic_terms_yihudim	kabbalah	kabbalistic_terms_yihudim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	kabbalah:kabbalistic_terms_kavvanot	kabbalah	kabbalistic_terms_kavvanot	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	experience:mystical	experience	mystical	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	practice:healing_of_the_soul	practice	healing_of_the_soul	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	custom:hasidic_custom	custom	hasidic_custom	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	experience:trembling	experience	trembling	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Shivhei-Habesht		Shivhei-Habesht_0020	practice:meditation	practice	meditation	No Women
Shivhei-Habesht_0021	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0021	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	social-relations:conflict	social-relations	conflict	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	practice:smoking	practice	smoking	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	characters-and-roles:preacher	characters-and-roles	preacher	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Shivhei-Habesht		Shivhei-Habesht_0021	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
Shivhei-Habesht_0022	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0022	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	ethics-and-emotions:Joy	ethics-and-emotions	Joy	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	experience:devekut	experience	devekut	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	practice:devekut	practice	devekut	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	practice:asceticism	practice	asceticism	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0022	practice:fasting	practice	fasting	No Women
Shivhei-Habesht_0023	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0023	times:historical_event	times	historical_event	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	spaces:the_land_of_israel	spaces	the_land_of_israel	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	practice:protection	practice	protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0023	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
Shivhei-Habesht_0024	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0024	halakhah:tefillin	halakhah	tefillin	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	times:historical_event	times	historical_event	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	supernatural:miracle	supernatural	miracle	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	custom:hasidic_custom	custom	hasidic_custom	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	social-relations:with_non_jews_hostility_against_jews	social-relations	with_non_jews_hostility_against_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
	Shivhei-Habesht		Shivhei-Habesht_0024	practice:protection	practice	protection	No Women
Shivhei-Habesht_0025	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0025	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0025	ethics-and-emotions:charity	ethics-and-emotions	charity	No Women
	Shivhei-Habesht		Shivhei-Habesht_0025	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0025	practice:study	practice	study	No Women
	Shivhei-Habesht		Shivhei-Habesht_0025	ethics-and-emotions:virtues_poverty	ethics-and-emotions	virtues_poverty	No Women
Shivhei-Habesht_0026	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0026	experience:revelation	experience	revelation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	supernatural:miracle	supernatural	miracle	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	practice:protection	practice	protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	practice:tvilah	practice	tvilah	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	folkloristics:story_type_revelation	folkloristics	story_type_revelation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0026	characters-and-roles:elijah_the_prophet	characters-and-roles	elijah_the_prophet	No Women
Shivhei-Habesht_0027	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0027	practice:sexual_abstinence	practice	sexual_abstinence	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	practice:asceticism	practice	asceticism	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	social-relations:marital_relationship	social-relations	marital_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	kabbalah:kabbalistic_terms_yihudim	kabbalah	kabbalistic_terms_yihudim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	practice:meditation	practice	meditation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	spaces:the_land_of_israel	spaces	the_land_of_israel	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	social-relations:conflict	social-relations	conflict	No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	halakhah	halakhah		No Women
	Shivhei-Habesht		Shivhei-Habesht_0027	times:birth	times	birth	No Women
Shivhei-Habesht_0028	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0028	supernatural:miracle	supernatural	miracle	No Women
	Shivhei-Habesht		Shivhei-Habesht_0028	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0028	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0028	spaces:the_land_of_israel	spaces	the_land_of_israel	No Women
	Shivhei-Habesht		Shivhei-Habesht_0028	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0028	practice:fasting	practice	fasting	No Women
Shivhei-Habesht_0029	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0029	spaces:the_land_of_israel	spaces	the_land_of_israel	No Women
	Shivhei-Habesht		Shivhei-Habesht_0029	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
	Shivhei-Habesht		Shivhei-Habesht_0029	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0029	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
