story_id	edition	claude_category	claude_collective	claude_confidence	claude_reasoning	gemini_category	gemini_collective	gemini_confidence	gemini_reasoning	agreement	human_category	human_collective	run_timestamp	criteria_hash
Khal-Hasidim_0004	Khal-Hasidim	minor-character	False	medium	The Baal Shem Tov's wife appears in a depicted scene — she speaks to the guest, explains her husband's pious customs (the twelve challahs, the mikveh), and her actions/words reveal his hidden identity — giving her a small but genuine character presence. However, the story's core plot does not depend on her; she provides texture and indirect characterization rather than driving the narrative.					partial	minor-character	False	2026-05-07T12:57:41Z	b29ac49a
Khal-Hasidim_0005	Khal-Hasidim	no-women	False	high	The passage describes the Baal Shem Tov's solitary retreats in forests, caves, and mountains before his revelation, with no women mentioned or referenced in any capacity.					partial	no-women	False	2026-05-07T12:57:47Z	b29ac49a
Khal-Hasidim_0006	Khal-Hasidim	catalyst-character	False	high	The story revolves around two afflicted young women (the nobleman's daughter in Pistin and the wealthy man's daughter in Elyitch), whose madness is the entire reason the Baal Shem Tov travels and performs his miracles. However, both daughters are purely passive — they are acted upon, whispered to, or prayed over — while the Besht is the active agent driving all plot events.					partial	no-women	False	2026-05-07T12:57:51Z	b29ac49a
Khal-Hasidim_0007	Khal-Hasidim	no-women	False	high	The story involves only male characters — the Baal Shem Tov and Rabbi Zeev the Av Beit Din — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:57:54Z	b29ac49a
Khal-Hasidim_0008	Khal-Hasidim	no-women	False	high	The story concerns male figures throughout — the Baal Shem Tov, the narrator's father-in-law (a shochet/scribe), and various male characters. No women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:57:56Z	b29ac49a
Khal-Hasidim_0009	Khal-Hasidim	minor-character	False	medium	The possessed/mad woman (אשה משוגעת) appears as an active character in a depicted scene — she speaks, reveals secrets, pleads with the Besht, and her exorcism is the central episode of that portion of the narrative. However, the story as a whole is a biographical account of the Besht's early life, and she is one episode among several; the wife (חמי's wife) is also briefly mentioned as refusing to divorce, indicating awareness of her husband's hidden greatness, which is a small but real action. The mad woman's role is substantial enough to exceed mere mention but the story's main thrust is the Besht's self-revelation rather than her predicament, placing her between minor-character and catalyst-character — the lower tier applies.					partial	minor-character	False	2026-05-07T12:58:03Z	b29ac49a
Khal-Hasidim_0010	Khal-Hasidim	minor-character	False	medium	The foreign woman (wife of the mill owner) appears at the end, arrives weeping, and speaks to the tax-farmer in Russian — she acts and speaks in a depicted scene. However, her role is brief and peripheral to the main plot of exorcising the harmful spirit; she seems to report a minor incident rather than drive the central narrative.					partial	no-women	False	2026-05-07T12:58:07Z	b29ac49a
Khal-Hasidim_0012	Khal-Hasidim	minor-character	False	medium	The Baal Shem Tov's daughter appears as a present character in the story — she presses her father about food for Passover, speaks with him, and receives the guest — but she is not the central driver of the plot. The main narrative concerns the Besht's journey, the miracle of the childless couple, and the sea adventure; the daughter provides texture and context but is not the story's core agent or catalyst.					partial	minor-character	False	2026-05-07T12:58:12Z	b29ac49a
Khal-Hasidim_0013	Khal-Hasidim	major-character	False	medium	Adel (the Besht's daughter) actively drives the plot: she goes to the river, weeps, engages the wealthy patron, and runs back to tell her father — without her initiative there is no rescue, no Seder, and no miraculous intervention. However, the Besht remains the central miraculous agent, so 'catalyst' is also defensible; her active decisions tip the balance toward major-character.					partial	major-character	False	2026-05-07T12:58:18Z	b29ac49a
Khal-Hasidim_0014	Khal-Hasidim	no-women	False	high	The story features only male characters throughout — rabbis, the Baal Shem Tov, a doctor, and sons — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:58:20Z	b29ac49a
Khal-Hasidim_0016	Khal-Hasidim	no-women	False	high	The story features only male characters (the Baal Shem Tov, R' Gershon, R' Moshe) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:58:24Z	b29ac49a
Khal-Hasidim_0017	Khal-Hasidim	major-character	False	medium	The wife speaks, advises, and actively initiates the plot by urging her reluctant scholar-husband to go to the Baal Shem Tov — without her speech and decision the journey never happens. However, once she sets the plot in motion she disappears, making 'catalyst-character' also defensible; her active, named speech that redirects her husband's inaction tips the balance toward major-character.					partial	major-character	False	2026-05-07T12:58:29Z	b29ac49a
Khal-Hasidim_0018	Khal-Hasidim	no-women	False	medium	The story centers on male characters (the Ari, the groom/scholar, and a soul undergoing reincarnation). The 'mevashlos' (cooks) are briefly mentioned as a group performing an action, but they function purely as functional backdrop with no individual presence; the soul being reincarnated is grammatically treated as genderless/neuter in context. A case could be made for mention-only due to the cooks, but they are so peripheral that no-women is the most defensible primary tier.					partial	no-women	False	2026-05-07T12:58:34Z	b29ac49a
Khal-Hasidim_0019	Khal-Hasidim	minor-character	False	medium	The wife appears in several depicted scenes: she is told to unload the flour, she informs her husband when the flour gets wet, she is dressed in holiday clothes with the money, and the husband is told to buy her clothing. She acts and is addressed directly in the narrative, making her more than a mere mention, but she is not a driver of the plot — the story centers on the male protagonist's miraculous provision for Passover.					partial	minor-character	False	2026-05-07T12:58:39Z	b29ac49a
Khal-Hasidim_0020	Khal-Hasidim	no-women	False	high	The story involves only male characters: the Baal Shem Tov, R' Gershon, and a non-Jewish man. No women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:58:41Z	b29ac49a
Khal-Hasidim_0021	Khal-Hasidim	minor-character	False	high	The Baal Shem Tov's wife appears as an active character in the depicted scene — she answers the guest's questions, offers to cook the chicken, checks whether the knife is acceptable, goes to inform her husband, and later wakes the Besht to revive the fainted R' David. Her actions meaningfully advance the narrative, making her more than a mere mention, though the story's main thrust concerns the revelation of the Besht's holiness to R' David.					partial	minor-character	False	2026-05-07T12:58:45Z	b29ac49a
Khal-Hasidim_0022	Khal-Hasidim	no-women	False	high	The story involves only male characters — a wealthy man, a learned tutor, the Baal Shem Tov, and his disciples — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T12:58:48Z	b29ac49a
Khal-Hasidim_0023	Khal-Hasidim	catalyst-character	False	low	The story features multiple women with significant roles: a dying/unconscious bride (catalyst for the Besht's intervention), a deceased jealous wife (whose ghost/spirit actively attacks the bride and argues before the Besht's tribunal), and the bride who speaks at the end revealing the backstory. The deceased wife in particular acts as an agent (she tries to kill the bride, presents her case, and is rebuked), which pushes toward major-character, but the Besht remains the dominant active agent throughout, making catalyst-character the more defensible primary tier — though the boundary with major-character is genuinely ambiguous here.					partial	minor-character	False	2026-05-07T12:58:56Z	b29ac49a
Khal-Hasidim_0024	Khal-Hasidim	mention-only	False	high	The innkeeper's wife is referenced only as the mother of the newborn ('the infant born to him from his wife'), with no appearance, speech, or action in the depicted scenes. The story centers entirely on the Baal Shem Tov's miraculous intervention against the sorcerer.					partial	no-women	False	2026-05-07T12:59:00Z	b29ac49a
Khal-Hasidim_0025	Khal-Hasidim	catalyst-character	False	medium	The merchant's wife actively speaks, pressures her husband, and ultimately compels him to visit the Baal Shem Tov — her initiative drives the plot forward. However, once the husband departs, she becomes passive and the narrative centers on the male protagonist's interaction with the Besht, placing her closer to catalyst than full major-character.					partial	major-character	False	2026-05-07T12:59:04Z	b29ac49a
